ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Customer_Tenure_Days,Total_Spend,Total_Purchases,Children,Age_Band,Income_Band,High_Income,Young_Customer,Campaign_Responder,High_Web_Engagement,Family_Customer,High_Spender,High_Value_Customer,Underserved_Customer
6372360,1960,Graduation,Together,117964.0,0,1,2012-12-04,36,690,174,1287,259,207,260,1,5,2,6,6,0,0,0,0,0,0,0,Australia,54,572,2877,14,1,46-60,Very High,1,0,0,1,1,1,1,0
10236853,1961,Graduation,Single,90784.6,0,0,2013-01-12,83,1,0,31,17,4,8,1,3,2,3,2,0,1,0,1,0,1,0,Spain,53,533,61,9,0,46-60,Very High,1,0,1,0,0,0,1,0
6699260,1968,PhD,Single,89890.4,0,0,2013-08-04,84,320,71,359,28,1,99,1,4,2,6,3,0,0,0,0,0,1,0,Germany,46,329,878,13,0,46-60,High,1,0,1,0,0,0,1,0
15382879,1970,2n Cycle,Together,103660.3,0,0,2013-05-14,30,337,26,425,107,79,30,1,13,1,8,7,0,0,0,0,0,1,0,Canada,44,411,1004,23,0,30-45,Very High,1,0,1,1,0,0,1,0
13568230,1972,Master,Together,83255.6,0,0,2012-11-21,45,521,63,123,5,49,2,1,3,6,6,4,0,0,0,1,0,1,0,Canada,42,585,763,16,0,30-45,High,1,0,1,0,0,0,1,0
5748561,1974,Master,Together,96061.2,0,1,2013-07-07,32,256,4,350,259,60,2,3,2,10,8,2,0,0,0,1,0,1,0,Canada,40,357,931,23,1,30-45,Very High,1,0,1,0,1,0,1,0
8486718,1962,Graduation,Together,111878.4,0,0,2012-10-15,29,1039,23,789,53,44,74,1,4,4,9,0,0,0,0,1,1,0,0,Spain,52,622,2022,18,0,46-60,Very High,1,0,0,0,0,1,1,0
4854305,1949,Graduation,Married,96239.6,1,0,2013-11-09,93,1493,91,1161,129,180,138,1,1,4,7,5,0,0,1,0,0,0,0,Spain,65,232,3192,13,1,60+,Very High,1,0,0,0,1,1,1,0
9478183,1987,PhD,Together,107192.5,0,0,2014-04-20,21,224,0,320,40,16,34,3,6,1,9,6,0,0,0,0,0,1,0,USA,27,70,634,19,0,Under 30,Very High,1,1,1,1,0,0,1,0
221113,1970,Graduation,Widow,110966.6,0,0,2013-09-19,25,835,9,1311,259,2,29,1,3,3,12,6,0,0,0,0,0,1,0,Canada,44,283,2445,19,0,30-45,Very High,1,0,1,1,0,1,1,0
8993179,1977,Master,Divorced,102223.6,0,1,2013-07-27,11,529,134,168,259,78,167,1,3,6,5,4,0,0,0,1,0,1,0,India,37,337,1335,15,1,30-45,Very High,1,0,1,0,1,0,1,0
2914764,1977,2n Cycle,Married,70800.0,1,0,2012-12-29,79,1424,21,183,4,17,113,4,14,1,12,0,0,0,0,1,0,0,0,India,37,547,1762,31,1,30-45,High,0,0,0,0,1,1,1,0
12655582,1971,2n Cycle,Together,75585.3,0,0,2013-02-20,20,120,0,30,4,4,66,1,3,0,8,5,0,0,0,0,0,1,0,Spain,43,494,224,12,0,30-45,High,1,0,1,0,0,0,1,0
4987379,1980,Graduation,Married,97114.0,1,0,2014-06-29,99,292,0,207,3,5,0,1,4,1,2,2,0,0,0,0,0,1,0,Spain,34,0,507,8,1,30-45,Very High,1,0,1,0,1,0,1,0
509354,1959,Master,Together,108307.7,0,1,2014-06-14,99,1289,74,617,134,15,19,1,6,2,4,5,0,0,0,0,0,1,0,Australia,55,15,2148,13,1,46-60,Very High,1,0,1,0,1,1,1,0
4541622,1986,Graduation,Divorced,111599.9,0,1,2013-08-10,76,419,0,37,214,17,268,3,8,5,6,4,0,1,0,1,0,1,0,Saudi Arabia,28,323,955,22,1,Under 30,Very High,1,1,1,0,1,0,1,0
5390369,1984,PhD,Widow,104912.8,0,2,2012-08-04,42,378,0,157,0,0,225,5,13,0,3,7,0,0,0,0,0,1,0,Saudi Arabia,30,694,760,21,2,30-45,Very High,1,0,1,1,1,0,1,0
13248541,1981,Graduation,Single,52491.5,1,0,2013-02-02,99,600,186,1103,84,61,13,2,2,4,5,1,0,0,0,0,0,1,0,India,33,512,2047,13,1,30-45,Medium,0,0,1,0,1,1,1,0
13665125,1956,2n Cycle,Widow,111423.3,0,0,2013-04-21,98,1111,0,65,51,33,6,2,7,4,1,4,0,0,0,0,0,1,0,Australia,58,434,1266,14,0,46-60,Very High,1,0,1,0,0,0,1,0
1323930,1980,PhD,Divorced,94170.4,0,0,2012-12-24,82,832,2,1121,49,42,0,1,9,5,5,2,0,0,0,0,0,0,0,Saudi Arabia,34,552,2046,20,0,30-45,Very High,1,0,0,0,0,1,1,0
16032252,1955,PhD,Together,87918.1,0,2,2013-01-25,43,242,11,196,233,6,129,2,4,6,7,2,0,0,0,0,0,1,0,Spain,59,520,817,19,2,46-60,High,1,0,1,0,1,0,1,0
11135580,1962,Graduation,Single,106770.4,0,1,2014-06-01,97,197,46,60,98,51,144,5,3,9,2,10,0,0,0,0,0,1,0,Germany,52,28,596,19,1,46-60,Very High,1,0,1,1,1,0,1,0
12872266,1960,Graduation,Together,104747.1,0,1,2014-02-23,82,871,42,1110,124,15,32,3,3,0,2,1,0,0,0,0,0,0,0,Mexico,54,126,2194,8,1,46-60,Very High,1,0,0,0,1,1,1,0
7148588,1957,Graduation,Married,111069.0,0,1,2013-05-14,99,579,165,454,52,106,22,1,8,4,6,3,0,0,0,0,0,1,0,Spain,57,411,1378,19,1,46-60,Very High,1,0,1,0,1,0,1,0
891835,1952,Graduation,YOLO,107688.1,1,0,2013-01-09,99,449,113,1252,36,1,75,4,3,2,3,5,0,0,0,0,0,0,0,Germany,62,536,1926,12,1,60+,Very High,1,0,0,0,1,1,1,0
3690557,1980,Basic,Together,91806.4,1,1,2012-10-20,80,0,20,13,30,42,36,1,4,3,9,1,0,0,0,0,0,1,0,Spain,34,617,141,17,2,30-45,Very High,1,0,1,0,1,0,1,0
6347131,1979,Graduation,Single,99896.6,0,0,2013-12-27,95,0,0,203,46,50,17,6,4,0,6,5,0,0,0,1,0,1,0,Canada,35,184,316,16,0,30-45,Very High,1,0,1,0,0,0,1,0
11061497,1963,Graduation,Together,106756.1,0,0,2013-06-08,99,1493,12,373,259,68,34,3,7,1,8,5,0,0,1,1,0,1,0,Australia,51,386,2239,19,0,46-60,Very High,1,0,1,0,0,1,1,0
15749045,1964,PhD,Together,93604.1,0,1,2013-10-26,99,258,27,1130,7,55,55,1,5,2,4,7,1,0,0,0,0,1,0,Mexico,50,246,1532,12,1,46-60,Very High,1,0,1,1,1,0,1,0
10071826,1972,Graduation,Widow,95183.5,0,0,2014-03-07,79,478,132,852,219,12,31,3,7,3,8,1,0,0,0,0,0,0,0,Saudi Arabia,42,114,1724,21,0,30-45,Very High,1,0,0,0,0,1,1,0
6041104,1981,Graduation,Married,87658.5,0,0,2013-08-08,37,0,5,74,259,0,40,1,10,3,5,2,0,0,0,0,0,1,0,India,33,325,378,19,0,30-45,High,1,0,1,0,0,0,1,0
13787304,1985,Master,Together,80721.6,0,0,2012-10-22,51,277,9,42,83,28,0,1,9,2,2,1,0,0,0,1,0,1,0,Spain,29,615,439,14,0,Under 30,High,1,1,1,0,0,0,1,0
3134161,1975,Graduation,Divorced,112024.2,0,0,2013-10-16,76,163,27,197,48,14,211,1,13,9,9,3,0,0,0,0,0,1,0,USA,39,256,660,32,0,30-45,Very High,1,0,1,0,0,0,1,0
16464125,1955,Graduation,Together,96074.9,0,0,2013-01-05,94,56,179,779,259,146,277,1,2,6,6,0,0,0,0,1,0,0,0,Canada,59,540,1696,15,0,46-60,Very High,1,0,0,0,0,1,1,0
911552,1964,2n Cycle,Together,98595.4,1,0,2012-11-15,50,505,0,69,6,0,202,1,7,0,10,8,0,0,0,0,0,1,0,Germany,50,591,782,18,1,46-60,Very High,1,0,1,1,1,0,1,0
8862955,1972,PhD,Married,109992.6,0,0,2014-06-24,76,80,3,201,69,9,233,1,5,3,6,0,0,0,0,0,0,1,0,India,42,5,595,15,0,30-45,Very High,1,0,1,0,0,0,1,0
10024065,1994,PhD,Together,99606.4,0,1,2013-12-03,84,1229,24,222,50,95,26,1,2,0,9,3,0,0,0,0,0,0,0,Spain,20,208,1646,12,1,Under 30,Very High,1,1,0,0,1,1,1,0
3632597,1971,PhD,Divorced,110893.1,0,1,2013-09-08,21,1186,9,1279,16,145,1,4,4,1,9,0,0,0,0,1,0,0,0,Australia,43,294,2636,18,1,30-45,Very High,1,0,0,0,1,1,1,0
2664153,1982,2n Cycle,Married,82518.1,0,1,2013-07-01,31,1159,49,436,104,118,123,1,3,3,13,2,0,0,0,0,0,0,0,Canada,32,363,1989,20,1,30-45,High,1,0,0,0,1,1,1,0
5477531,1973,Graduation,Together,97508.0,0,0,2013-05-11,90,989,21,156,45,10,267,15,9,3,11,5,0,0,0,0,0,1,0,Spain,41,414,1488,38,0,30-45,Very High,1,0,1,0,0,0,1,0
12380991,1982,Master,Together,102147.6,0,0,2013-06-04,99,530,13,143,194,183,47,3,2,4,11,5,0,0,0,0,0,1,0,Mexico,32,390,1110,20,0,30-45,Very High,1,0,1,0,0,0,1,0
5385931,1976,PhD,Together,100201.8,0,1,2013-04-08,93,909,21,159,2,11,71,1,7,0,3,6,0,0,0,0,0,1,0,Saudi Arabia,38,447,1173,11,1,30-45,Very High,1,0,1,1,1,0,1,0
4341566,1967,PhD,Widow,83000.4,0,0,2013-07-17,48,361,29,206,259,5,192,1,3,4,5,3,0,0,0,1,0,1,0,Spain,47,347,1052,13,0,46-60,High,1,0,1,0,0,0,1,0
5043679,1965,Master,Together,96008.8,1,1,2014-03-15,2,246,42,366,72,94,128,1,2,2,12,0,0,0,0,1,0,1,0,Spain,49,106,948,17,2,46-60,Very High,1,0,1,0,1,0,1,0
7280840,1958,Graduation,Together,110351.0,0,1,2014-06-29,69,1493,24,660,81,158,16,1,7,2,3,0,0,0,0,0,0,0,0,Saudi Arabia,56,0,2432,13,1,46-60,Very High,1,0,0,0,1,1,1,0
13551723,1951,PhD,Alone,94027.1,0,1,2013-09-24,71,221,3,175,155,67,62,1,2,1,9,6,0,0,0,0,0,1,0,Saudi Arabia,63,278,683,13,1,60+,Very High,1,0,1,1,1,0,1,0
12015346,1969,Graduation,Together,81880.6,0,0,2013-03-19,31,466,18,155,225,102,35,0,4,8,7,2,0,0,0,0,0,1,0,Germany,45,467,1001,19,0,30-45,High,1,0,1,0,0,0,1,0
8675302,1941,Graduation,Divorced,70798.9,0,0,2012-10-05,84,685,27,1262,259,4,41,3,5,2,11,2,0,0,0,0,0,0,0,Canada,73,632,2278,21,0,60+,High,0,0,0,0,0,1,1,0
9032745,1957,PhD,Together,59818.9,0,0,2012-11-16,65,661,105,697,92,22,47,1,7,2,2,6,0,0,0,1,0,0,0,India,57,590,1624,12,0,46-60,Medium,0,0,0,1,0,1,1,0
4646167,1959,Master,Together,99189.0,0,1,2012-12-14,97,1427,25,74,103,53,12,1,4,1,9,0,0,1,0,0,0,0,0,Saudi Arabia,55,562,1694,15,1,46-60,Very High,1,0,0,0,1,1,1,0
6263547,1942,Graduation,Single,67687.5,0,0,2013-03-01,68,406,30,1325,164,14,89,1,10,3,6,2,0,0,0,1,0,0,0,Australia,72,485,2028,20,0,60+,High,0,0,0,0,0,1,1,0
11238237,1981,Graduation,Married,110181.4,0,0,2014-04-09,70,240,5,1104,34,226,153,1,3,3,5,3,0,0,0,1,1,0,0,Spain,33,81,1762,12,0,30-45,Very High,1,0,0,0,0,1,1,0
5943762,1973,Graduation,Together,52691.8,0,1,2014-06-29,50,1398,4,178,32,148,3,4,4,5,9,3,0,0,0,0,0,0,0,Spain,41,0,1763,22,1,30-45,Medium,0,0,0,0,1,1,1,0
5344409,1959,Master,Together,94454.0,0,1,2013-05-13,80,95,14,51,105,6,63,1,3,1,3,4,0,0,0,0,0,1,0,Spain,55,412,334,8,1,46-60,Very High,1,0,1,0,1,0,1,0
10963247,1975,Master,Married,96457.7,0,0,2013-02-01,72,343,12,410,42,19,55,1,7,1,6,1,0,0,0,0,0,1,0,Saudi Arabia,39,513,881,15,0,30-45,Very High,1,0,1,0,0,0,1,0
9671646,1983,Graduation,Single,49777.7,0,0,2013-12-05,84,897,0,695,0,17,27,1,2,2,5,5,0,0,0,0,0,1,0,Spain,31,206,1636,10,0,30-45,Medium,0,0,1,0,0,1,1,0
14889881,1946,Graduation,Divorced,100564.3,0,0,2013-04-14,0,1228,7,135,37,0,31,1,2,9,8,8,0,0,1,0,0,1,0,Canada,68,441,1438,20,0,60+,Very High,1,0,1,1,0,0,1,0
154857,1967,Graduation,Together,92070.7,1,0,2013-07-27,47,278,0,182,83,129,60,1,5,2,13,0,0,0,0,0,0,1,0,Saudi Arabia,47,337,732,21,1,46-60,Very High,1,0,1,0,1,0,1,0
6097061,1966,Graduation,Divorced,87215.3,0,2,2013-05-05,61,243,25,316,8,16,87,1,8,2,0,6,0,1,0,0,0,1,0,Spain,48,420,695,11,2,46-60,High,1,0,1,1,1,0,1,0
2058478,1976,PhD,Together,91498.2,0,0,2013-04-07,46,301,85,1210,246,22,89,3,4,3,3,5,1,0,0,0,0,0,0,Canada,38,448,1953,13,0,30-45,Very High,1,0,0,0,0,1,1,0
7535246,1974,Master,Together,39018.3,0,1,2014-06-29,58,418,14,1157,118,220,16,1,4,1,4,5,0,0,0,0,0,0,0,USA,40,0,1943,10,1,30-45,Medium,0,0,0,0,1,1,1,0
9590741,1948,Graduation,Married,111840.0,0,0,2014-01-29,99,64,26,393,259,22,85,3,6,2,6,3,0,0,0,0,0,1,0,Canada,66,151,849,17,0,60+,Very High,1,0,1,0,0,0,1,0
14837850,1954,Master,Single,56488.8,0,0,2013-02-17,90,1493,0,1174,119,0,35,3,3,3,3,7,0,0,0,0,0,0,0,Spain,60,497,2821,12,0,46-60,Medium,0,0,0,1,0,1,1,0
12063042,1983,PhD,Single,68221.8,1,1,2013-10-14,77,435,0,1079,28,15,18,1,7,1,3,7,0,0,0,1,0,0,0,Spain,31,258,1575,12,2,30-45,High,0,0,0,1,1,1,1,0
10783761,1968,Graduation,Together,92098.8,0,1,2013-10-12,41,316,0,816,145,0,7,2,3,0,9,4,0,0,0,0,0,1,0,USA,46,260,1284,14,1,46-60,Very High,1,0,1,0,1,0,1,0
2494855,1949,Master,Divorced,43335.4,1,1,2013-02-14,52,465,52,1000,110,20,0,3,8,1,4,5,0,0,0,1,0,0,0,Germany,65,500,1647,16,2,60+,Medium,0,0,0,0,1,1,1,0
15256578,1976,Graduation,Together,109802.4,0,0,2014-06-29,82,944,9,1140,14,63,17,1,8,4,5,1,1,0,0,0,0,0,0,Spain,38,0,2187,18,0,30-45,Very High,1,0,0,0,0,1,1,0
14654203,1957,Graduation,YOLO,103314.5,0,0,2013-04-06,43,0,4,34,85,3,20,2,5,4,0,4,1,0,0,0,0,1,0,Australia,57,449,146,11,0,46-60,Very High,1,0,1,0,0,0,1,0
12882929,1976,Graduation,Divorced,96369.5,0,1,2013-09-01,99,22,14,197,40,78,64,1,4,5,6,7,0,0,0,0,0,1,0,India,38,301,415,16,1,30-45,Very High,1,0,1,1,1,0,1,0
4277437,1973,Graduation,Widow,106897.0,0,1,2014-05-05,70,536,5,1048,68,84,5,1,5,6,5,0,0,1,0,0,0,0,0,Spain,41,55,1746,17,1,30-45,Very High,1,0,0,0,1,1,1,0
15126152,1963,PhD,Single,83520.6,0,0,2014-04-03,64,0,81,197,0,8,266,3,3,2,8,6,0,0,0,0,0,1,0,Australia,51,87,552,16,0,46-60,High,1,0,1,1,0,0,1,0
2733799,1956,Graduation,Widow,107476.0,0,0,2014-06-21,0,1415,13,229,73,22,28,6,5,5,7,7,1,0,0,0,0,1,0,Saudi Arabia,58,8,1780,23,0,46-60,Very High,1,0,1,1,0,1,1,0
1465759,1971,Graduation,Divorced,96728.5,0,0,2013-07-01,34,1021,44,1119,21,25,285,1,4,6,12,7,0,0,0,0,0,0,0,Canada,43,363,2515,23,0,30-45,Very High,1,0,0,1,0,1,1,0
11210731,1949,Master,Married,98721.5,0,0,2014-06-29,89,632,13,1007,39,19,108,3,6,1,6,1,0,0,0,0,0,0,0,India,65,0,1818,16,0,60+,Very High,1,0,0,0,0,1,1,0
1981059,1975,Graduation,YOLO,85697.6,0,1,2012-11-02,6,1330,0,408,29,2,53,1,8,2,6,1,0,0,0,0,0,1,0,Canada,39,604,1822,17,1,30-45,High,1,0,1,0,1,1,1,0
4351917,1949,PhD,Together,108792.3,1,0,2013-01-24,76,725,105,390,49,13,33,1,7,2,6,0,0,0,0,1,0,1,0,Spain,65,521,1315,16,1,60+,Very High,1,0,1,0,1,0,1,0
12564157,1975,PhD,Widow,110094.9,0,0,2013-11-08,95,1401,0,1244,259,87,46,1,6,4,5,8,0,0,0,0,0,0,0,Saudi Arabia,39,233,3037,16,0,30-45,Very High,1,0,0,1,0,1,1,0
6585655,1968,2n Cycle,Widow,106367.8,0,0,2013-10-25,54,795,87,198,32,175,59,1,9,1,4,1,0,0,0,0,0,1,0,Canada,46,247,1346,15,0,46-60,Very High,1,0,1,0,0,0,1,0
6654395,1980,Graduation,Divorced,73665.2,0,0,2012-10-29,95,1261,44,793,165,58,137,3,6,4,10,4,0,0,0,1,0,0,0,Saudi Arabia,34,608,2458,23,0,30-45,High,0,0,0,0,0,1,1,0
6275798,1952,2n Cycle,Divorced,76709.2,0,0,2013-09-07,10,697,83,747,31,49,0,1,7,1,3,3,0,0,0,0,0,0,0,Canada,62,295,1607,12,0,60+,High,1,0,0,0,0,1,1,0
1223094,1953,PhD,Single,111424.4,0,0,2012-10-18,37,444,0,1182,172,4,68,1,3,5,3,8,0,1,0,0,0,0,0,Australia,61,619,1870,12,0,60+,Very High,1,0,0,1,0,1,1,0
5649330,1977,Graduation,Married,87958.3,1,0,2012-08-15,16,639,0,754,10,3,17,1,8,1,6,7,0,0,0,0,0,1,0,Spain,37,683,1423,16,1,30-45,High,1,0,1,1,1,0,1,0
13955499,1991,Graduation,Single,109023.0,0,1,2013-03-24,99,375,43,182,4,0,9,2,4,12,12,3,0,0,0,0,0,1,0,Spain,23,462,613,30,1,Under 30,Very High,1,1,1,0,1,0,1,0
9650749,1971,Master,Single,93503.0,0,0,2012-12-30,94,361,5,796,38,8,61,1,13,2,5,0,1,1,1,1,0,1,0,Canada,43,546,1269,21,0,30-45,Very High,1,0,1,0,0,0,1,0
14046072,1992,Master,Divorced,84577.5,1,1,2012-11-15,54,162,70,171,47,50,33,1,3,5,3,7,0,0,0,0,0,1,0,Spain,22,591,533,12,2,Under 30,High,1,1,1,1,1,0,1,0
12943922,1982,Graduation,Together,109540.8,0,0,2013-08-21,27,190,88,1264,259,40,0,3,4,6,10,5,0,1,0,1,0,0,0,Saudi Arabia,32,312,1841,23,0,30-45,Very High,1,0,0,0,0,1,1,0
8494539,1961,2n Cycle,Divorced,76103.7,0,1,2013-12-10,89,92,21,743,171,15,28,4,7,1,4,7,0,0,0,1,0,1,0,Saudi Arabia,53,201,1070,16,1,46-60,High,1,0,1,1,1,0,1,0
7903508,1967,2n Cycle,Married,95985.8,1,0,2012-11-05,11,285,106,1232,25,24,92,1,5,4,8,5,0,0,0,1,0,0,0,Saudi Arabia,47,601,1764,18,1,46-60,Very High,1,0,0,0,1,1,1,0
10991927,1981,2n Cycle,Together,102922.0,0,1,2012-07-30,68,702,0,711,259,3,22,3,5,4,10,4,0,0,0,0,0,0,0,India,33,699,1697,22,1,30-45,Very High,1,0,0,0,1,1,1,0
5459988,1972,PhD,Divorced,59072.7,0,0,2013-05-17,26,1170,41,95,182,86,0,2,3,0,5,2,1,0,0,0,0,0,0,India,42,408,1574,10,0,30-45,Medium,0,0,0,0,0,1,1,0
8469875,1978,PhD,Married,98203.5,0,0,2012-08-26,37,168,8,164,99,31,24,9,5,0,0,2,0,0,0,0,0,1,0,Mexico,36,672,494,14,0,30-45,Very High,1,0,1,0,0,0,1,0
3785297,1969,Graduation,Together,89162.6,1,0,2013-02-15,98,0,29,24,7,137,9,1,4,1,10,3,0,0,0,0,0,1,0,Canada,45,499,206,16,1,30-45,High,1,0,1,0,1,0,1,0
11670331,1972,Graduation,Single,87237.4,0,0,2012-10-19,23,216,51,1208,147,0,150,1,13,9,8,8,0,0,0,0,0,0,0,Australia,42,618,1772,31,0,30-45,High,1,0,0,1,0,1,1,0
2749336,1957,Basic,Single,107908.5,1,0,2014-03-21,38,826,2,554,225,12,22,3,7,3,10,7,1,0,0,0,0,1,0,Germany,57,100,1641,23,1,46-60,Very High,1,0,1,1,1,1,1,0
15216131,1971,Graduation,Married,96145.5,1,0,2012-10-01,99,203,48,184,46,3,21,3,5,3,8,5,0,0,0,1,0,1,0,Saudi Arabia,43,636,505,19,1,30-45,Very High,1,0,1,0,1,0,1,0
13144561,1973,Graduation,Together,101687.2,0,1,2014-01-29,70,1051,5,1070,32,0,88,2,9,3,6,5,0,0,0,0,0,0,0,Canada,41,151,2246,20,1,30-45,Very High,1,0,0,0,1,1,1,0
2799402,1960,Graduation,Married,102119.9,0,0,2014-05-06,99,0,0,59,6,33,202,4,5,0,9,4,0,0,0,1,0,1,0,India,54,54,300,18,0,46-60,Very High,1,0,1,0,0,0,1,0
16494724,1985,Master,Single,111396.7,0,1,2012-11-07,0,1361,0,203,51,20,13,1,6,1,6,6,0,0,0,1,0,0,0,Spain,29,599,1648,14,1,Under 30,Very High,1,1,0,1,1,1,1,0
2817581,1962,Graduation,Married,86490.9,0,0,2012-11-03,99,126,0,171,43,8,11,3,4,3,5,1,0,0,0,1,0,1,0,Canada,52,603,359,15,0,46-60,High,1,0,1,0,0,0,1,0
11622965,1959,Graduation,Widow,98340.8,0,0,2013-07-25,11,1493,134,1261,222,26,19,3,5,7,6,7,0,1,0,0,0,0,0,Spain,55,339,3155,21,0,46-60,Very High,1,0,0,1,0,1,1,0
12277380,1953,Master,Married,106972.9,0,0,2014-05-15,0,1173,119,1316,259,93,225,1,2,1,4,4,0,0,1,1,0,1,0,India,61,45,3185,8,0,60+,Very High,1,0,1,0,0,1,1,0
13842606,1971,Master,Single,86340.7,0,1,2014-05-29,46,123,10,222,9,176,306,4,4,1,1,6,0,0,0,0,0,1,0,India,43,31,846,10,1,30-45,High,1,0,1,1,1,0,1,0
5912719,1980,Graduation,Divorced,102477.8,1,0,2012-12-20,9,0,17,369,19,28,13,7,3,5,5,0,0,0,0,0,0,1,0,India,34,556,446,20,1,30-45,Very High,1,0,1,0,1,0,1,0
8972938,1988,Master,Married,105306.8,0,0,2013-07-04,42,1366,9,1168,39,38,29,4,12,1,8,0,0,0,1,1,0,1,0,USA,26,360,2649,25,0,Under 30,Very High,1,1,1,0,0,1,1,0
5320362,1979,Master,Married,91040.0,0,0,2012-10-23,91,17,106,28,150,2,233,3,9,2,2,1,0,0,0,0,0,1,0,Canada,35,614,536,16,0,30-45,Very High,1,0,1,0,0,0,1,0
8326787,1965,PhD,Divorced,91550.4,0,0,2012-12-17,37,0,0,39,53,10,7,0,4,3,5,7,0,0,0,0,0,1,0,Germany,49,559,109,12,0,46-60,Very High,1,0,1,1,0,0,1,0
3827651,1980,Graduation,Together,81287.4,0,1,2014-03-13,7,1476,106,657,95,146,60,0,7,9,9,3,0,0,0,1,0,0,0,Australia,34,108,2540,25,1,30-45,High,1,0,0,0,1,1,1,0
11410751,1960,Graduation,Divorced,86884.3,0,0,2013-12-26,63,581,199,557,41,169,232,1,4,6,1,7,0,0,0,0,0,1,0,Canada,54,185,1779,12,0,46-60,High,1,0,1,1,0,1,1,0
4567296,1968,Graduation,Together,109642.1,0,0,2013-03-12,40,436,5,1055,138,29,23,1,7,5,6,0,0,0,0,0,0,0,0,Spain,46,474,1686,19,0,46-60,Very High,1,0,0,0,0,1,1,0
9708197,1992,Graduation,Divorced,110730.1,0,0,2014-06-26,4,399,16,420,259,246,143,1,4,2,5,7,0,0,0,1,0,1,0,India,22,3,1483,12,0,Under 30,Very High,1,1,1,1,0,0,1,0
6830053,1971,PhD,Together,96493.0,1,0,2013-08-16,54,0,63,587,33,3,8,11,1,0,6,5,0,0,0,0,0,1,0,Canada,43,317,694,18,1,30-45,Very High,1,0,1,0,1,0,1,0
13680132,1967,PhD,Divorced,97663.7,1,1,2014-03-17,81,183,33,1033,259,143,80,3,4,1,8,3,0,0,0,0,0,0,0,Saudi Arabia,47,104,1731,16,2,46-60,Very High,1,0,0,0,1,1,1,0
5319094,1981,Graduation,Married,91040.6,0,0,2013-06-12,92,1391,8,205,96,64,35,4,4,4,4,2,0,0,0,1,0,1,0,Germany,33,382,1799,16,0,30-45,Very High,1,0,1,0,0,1,1,0
8380408,1972,Master,Divorced,111637.0,0,1,2012-10-17,27,696,13,178,259,173,3,1,7,3,4,3,0,0,1,0,0,1,0,USA,42,620,1322,15,1,30-45,Very High,1,0,1,0,1,0,1,0
15435868,1976,Basic,Together,90357.2,0,1,2013-11-15,87,366,0,223,149,23,159,1,2,1,13,7,0,0,1,0,0,1,0,Australia,38,226,920,17,1,30-45,Very High,1,0,1,1,1,0,1,0
10537234,1967,Master,Single,91492.4,0,0,2013-08-05,0,1493,0,580,2,0,12,3,6,0,4,1,0,0,0,0,0,0,0,Spain,47,328,2087,13,0,46-60,Very High,1,0,0,0,0,1,1,0
12207298,1987,Master,Divorced,99387.7,0,0,2012-10-29,21,430,63,873,37,159,60,1,6,7,2,6,0,0,0,0,0,1,0,USA,27,608,1622,16,0,Under 30,Very High,1,1,1,1,0,1,1,0
15433812,1971,PhD,Together,94609.8,0,0,2013-03-11,58,1041,13,216,259,6,13,2,7,5,11,3,0,0,0,0,0,1,0,Spain,43,475,1548,25,0,30-45,Very High,1,0,1,0,0,0,1,0
12820817,1974,PhD,Married,100170.1,0,0,2013-11-30,39,644,21,1094,23,0,23,1,5,7,9,2,0,0,0,0,0,1,0,USA,40,211,1805,22,0,30-45,Very High,1,0,1,0,0,1,1,0
5120630,1973,PhD,Divorced,99562.8,0,0,2014-06-15,78,207,79,112,168,171,48,1,4,1,2,2,0,0,0,0,0,1,0,Spain,41,14,785,8,0,30-45,Very High,1,0,1,0,0,0,1,0
3266949,1976,Graduation,Together,98644.4,0,0,2012-12-11,72,1378,195,383,181,15,52,1,8,2,3,3,0,0,0,0,0,0,0,Saudi Arabia,38,565,2204,14,0,30-45,Very High,1,0,0,0,0,1,1,0
7045831,1973,Master,Married,96158.1,0,1,2012-09-06,43,42,3,66,158,0,72,0,4,0,4,7,0,0,0,0,0,1,0,Spain,41,661,341,8,1,30-45,Very High,1,0,1,1,1,0,1,0
5296724,1954,2n Cycle,Together,106839.2,0,0,2012-07-30,87,242,17,1327,42,22,74,1,3,0,10,1,0,0,1,1,0,0,0,Canada,60,699,1724,14,0,46-60,Very High,1,0,0,0,0,1,1,0
3372770,1965,Graduation,Married,96753.5,0,1,2013-03-12,41,1472,56,1152,92,25,72,3,6,6,4,8,0,0,0,0,0,1,0,Australia,49,474,2869,19,1,46-60,Very High,1,0,1,1,1,1,1,0
8558411,1962,Master,Absurd,71405.6,0,1,2013-01-25,99,1336,73,336,13,10,7,3,5,3,4,1,1,0,0,0,0,0,0,USA,52,520,1775,15,1,46-60,High,0,0,0,0,1,1,1,0
6651652,1951,Graduation,Together,112596.1,0,1,2013-09-02,49,1342,119,442,177,50,140,1,6,3,7,1,0,0,0,0,0,1,0,USA,63,300,2270,17,1,60+,Very High,1,0,1,0,1,1,1,0
