ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Customer_Tenure_Days,Total_Spend,Total_Purchases,Children,Age_Band,Income_Band,High_Income,Young_Customer,Campaign_Responder,High_Web_Engagement,Family_Customer,High_Spender,High_Value_Customer,Underserved_Customer
2382090,1974,Graduation,Widow,9781.9,0,0,2013-03-12,99,131,0,12,0,0,3,2,1,1,3,7,0,0,0,0,0,0,0,Saudi Arabia,40,474,146,7,0,30-45,Low,0,0,0,1,0,0,0,1
1837620,1980,PhD,Married,1730.0,1,0,2014-04-15,17,0,0,120,8,2,18,1,2,0,6,6,0,0,0,0,0,0,0,USA,34,75,148,9,1,30-45,Low,0,0,0,1,1,0,0,1
15566703,1991,Graduation,Together,15663.0,1,0,2013-07-15,86,148,0,28,1,2,16,2,3,3,3,8,0,0,0,0,0,0,0,Canada,23,349,195,11,1,Under 30,Low,0,1,0,1,1,0,0,1
5568829,1996,Graduation,Married,1730.0,1,1,2014-06-29,99,0,0,12,2,0,9,0,2,0,3,7,0,0,0,0,0,0,0,Spain,18,0,23,5,2,Under 30,Low,0,1,0,1,1,0,0,1
2100267,1965,PhD,Single,32680.2,0,0,2014-03-18,96,88,1,163,4,1,0,5,2,2,3,7,0,0,0,0,0,0,0,Saudi Arabia,49,103,257,12,0,46-60,Medium,0,0,0,1,0,0,0,1
15304597,1949,2n Cycle,Married,1730.0,1,0,2014-01-16,90,0,0,34,0,0,11,3,2,0,3,8,0,0,0,0,0,0,0,Spain,65,164,45,8,1,60+,Low,0,0,0,1,1,0,0,1
3055434,1987,2n Cycle,Single,52465.8,1,0,2013-01-27,69,0,0,100,26,0,0,1,1,0,3,7,0,0,0,0,0,0,0,India,27,518,126,5,1,Under 30,Medium,0,1,0,1,1,0,0,1
16101393,1962,Master,Single,1730.0,1,1,2013-12-27,93,75,0,43,23,0,5,4,1,0,9,6,0,0,0,0,0,0,0,Spain,52,184,146,14,2,46-60,Low,0,0,0,1,1,0,0,1
8933284,1975,2n Cycle,Married,1730.0,1,0,2012-12-09,21,0,0,41,0,0,4,3,0,0,3,7,0,0,0,0,0,0,0,Spain,39,567,45,6,1,30-45,Low,0,0,0,1,1,0,0,1
3837833,1982,Master,Married,28084.7,0,0,2014-02-09,34,106,3,38,3,0,5,2,2,0,1,6,0,0,0,0,0,0,0,Spain,32,140,155,5,0,30-45,Low,0,0,0,1,0,0,0,1
4665107,1986,Master,Together,21948.9,1,1,2014-04-10,73,0,0,0,7,3,10,2,6,2,2,8,0,0,0,0,0,0,0,USA,28,80,20,12,2,Under 30,Low,0,1,0,1,1,0,0,1
5238219,1955,Master,Married,1730.0,1,1,2013-08-18,28,0,0,73,2,4,0,1,2,1,0,7,0,0,0,0,0,0,0,Spain,59,315,79,4,2,46-60,Low,0,0,0,1,1,0,0,1
10158944,1988,2n Cycle,Together,75749.6,1,0,2013-02-22,18,71,0,22,11,0,8,3,1,0,3,6,0,0,0,0,0,0,0,Canada,26,492,112,7,1,Under 30,High,1,1,0,1,1,0,0,1
12736601,1974,Master,Married,1730.0,1,0,2014-04-21,20,0,0,34,1,1,0,3,2,0,0,6,0,0,0,0,0,0,0,Spain,40,69,36,5,1,30-45,Low,0,0,0,1,1,0,0,1
9633837,1963,2n Cycle,Single,20535.7,1,1,2014-02-03,98,5,9,23,1,0,0,1,2,4,3,8,0,0,0,0,0,0,0,Saudi Arabia,51,146,38,10,2,46-60,Low,0,0,0,1,1,0,0,1
2716686,1972,PhD,Married,17498.9,1,1,2014-06-29,99,0,0,63,0,0,0,1,1,0,1,8,0,0,0,0,0,0,0,Saudi Arabia,42,0,63,3,2,30-45,Low,0,0,0,1,1,0,0,1
849053,1972,Basic,Together,60098.8,1,1,2012-11-02,99,11,0,26,8,0,20,1,4,0,4,8,0,0,0,0,0,0,0,Australia,42,604,65,9,2,30-45,High,0,0,0,1,1,0,0,1
9536070,1973,Master,Single,67535.7,0,1,2013-07-23,58,125,6,64,48,10,23,3,2,1,1,7,1,0,0,0,0,0,0,Australia,41,341,276,7,1,30-45,High,0,0,0,1,1,0,0,1
797180,1980,Master,Together,60554.7,1,1,2013-10-02,57,0,0,48,0,1,12,1,1,1,6,7,0,0,0,0,0,0,0,Spain,34,270,61,9,2,30-45,High,0,0,0,1,1,0,0,1
13348746,1963,Graduation,Single,26661.2,1,0,2013-03-11,99,0,15,69,9,13,11,3,4,1,1,7,0,0,0,0,0,0,0,Germany,51,475,117,9,1,46-60,Low,0,0,0,1,1,0,0,1
8228960,1976,Basic,Married,15008.0,1,0,2014-06-29,36,0,0,10,0,0,9,2,2,0,0,7,0,0,0,0,0,0,0,Spain,38,0,19,4,1,30-45,Low,0,0,0,1,1,0,0,1
5409211,1990,PhD,Divorced,69594.5,1,0,2013-09-13,92,0,0,30,4,0,1,1,6,1,4,7,0,0,0,1,0,0,0,Spain,24,289,35,12,1,Under 30,High,0,1,0,1,1,0,0,1
2813990,1984,Graduation,Widow,56028.6,1,1,2013-12-28,19,12,3,12,27,0,10,3,1,0,3,8,0,0,0,0,0,0,0,Saudi Arabia,30,183,64,7,2,30-45,Medium,0,0,0,1,1,0,0,1
6471610,1951,Graduation,Together,67578.6,1,0,2014-05-01,15,74,15,60,57,3,1,2,4,1,4,8,0,0,0,0,0,0,0,Canada,63,59,210,11,1,60+,High,0,0,0,1,1,0,0,1
6717205,1975,Basic,Together,5665.0,1,0,2013-08-04,52,0,0,24,0,3,1,1,2,0,2,8,0,0,0,0,0,0,0,Saudi Arabia,39,329,28,5,1,30-45,Low,0,0,0,1,1,0,0,1
9244061,1986,Basic,Together,80928.0,0,1,2012-11-07,88,0,32,45,9,197,21,3,3,3,8,7,1,0,0,0,0,0,0,Germany,28,599,304,17,1,Under 30,High,1,1,0,1,1,0,0,1
2158047,1977,2n Cycle,Married,15757.7,1,1,2012-12-29,99,343,0,19,0,0,0,2,1,1,3,8,0,0,0,0,0,0,0,Saudi Arabia,37,547,362,7,2,30-45,Low,0,0,0,1,1,0,0,1
4528305,1951,2n Cycle,Married,74213.5,1,1,2013-05-30,99,22,13,164,0,0,25,2,1,0,5,8,1,0,0,0,0,0,0,Saudi Arabia,63,395,224,8,2,60+,High,0,0,0,1,1,0,0,1
6467447,1958,Graduation,Married,53975.5,1,0,2013-12-24,90,0,0,36,0,2,1,1,2,1,4,8,0,0,0,0,0,0,0,Canada,56,187,39,8,1,46-60,Medium,0,0,0,1,1,0,0,1
1402892,1962,Graduation,Together,69617.4,0,0,2013-07-23,81,1,0,133,18,23,43,1,6,2,1,6,0,0,0,0,0,0,0,Spain,52,341,218,10,0,46-60,High,0,0,0,1,0,0,0,1
4635658,1984,Master,Married,1730.0,1,0,2014-02-13,31,0,2,0,0,0,0,3,1,0,2,8,0,0,0,0,0,0,0,Mexico,30,136,2,6,1,30-45,Low,0,0,0,1,1,0,0,1
10997197,1996,Graduation,Married,51037.8,1,0,2012-07-30,51,43,0,36,0,56,14,2,6,0,5,8,0,1,0,0,0,0,0,Spain,18,699,149,13,1,Under 30,Medium,0,1,0,1,1,0,0,1
6536623,1985,PhD,Together,11114.9,1,0,2013-10-14,33,22,0,0,0,2,0,2,1,0,3,8,0,0,0,0,0,0,0,Saudi Arabia,29,258,24,6,1,Under 30,Low,0,1,0,1,1,0,0,1
5609959,1993,Graduation,Married,17807.9,1,0,2014-03-17,14,0,0,62,3,0,0,1,1,1,4,8,0,0,0,1,0,0,0,Canada,21,104,65,7,1,Under 30,Low,0,1,0,1,1,0,0,1
16244191,1980,Master,Alone,2973.0,1,1,2012-11-15,81,1,1,31,11,0,0,1,4,0,2,8,0,0,0,0,0,0,0,Spain,34,591,44,7,2,30-45,Low,0,0,0,1,1,0,0,1
12177839,1970,Graduation,Married,18268.6,1,0,2013-12-27,58,0,0,25,0,0,16,3,2,0,0,8,0,0,0,0,0,0,0,Spain,44,184,41,5,1,30-45,Low,0,0,0,1,1,0,0,1
10628744,1965,2n Cycle,Absurd,9632.8,1,1,2013-05-23,8,0,1,55,49,4,18,1,4,0,0,6,0,0,0,0,0,0,0,Spain,49,402,127,5,2,46-60,Low,0,0,0,1,1,0,0,1
9167582,1968,2n Cycle,Married,1730.0,1,0,2013-06-12,36,0,0,23,0,0,0,2,2,1,0,8,0,0,0,0,0,0,0,Australia,46,382,23,5,1,46-60,Low,0,0,0,1,1,0,0,1
9910298,1975,PhD,Married,1730.0,1,1,2012-09-11,99,0,0,54,0,0,0,2,6,0,3,7,0,0,0,0,0,0,0,India,39,656,54,11,2,30-45,Low,0,0,0,1,1,0,0,1
7977873,1954,Graduation,Married,43766.7,1,0,2013-02-23,60,15,0,44,0,1,4,2,0,0,5,7,1,0,0,0,0,0,0,Spain,60,491,64,7,1,46-60,Medium,0,0,0,1,1,0,0,1
4378750,1948,PhD,Together,33997.8,1,0,2013-03-26,71,0,78,63,14,0,2,1,6,0,5,6,0,0,0,1,0,0,0,Canada,66,460,157,12,1,60+,Medium,0,0,0,1,1,0,0,1
13541101,1988,Basic,Married,1730.0,1,0,2012-09-29,19,12,0,19,0,2,0,2,1,0,3,7,0,0,0,0,0,0,0,Spain,26,638,33,6,1,Under 30,Low,0,1,0,1,1,0,0,1
884356,1995,Basic,Together,1730.0,1,0,2013-03-09,93,0,0,28,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0,Germany,19,477,28,4,1,Under 30,Low,0,1,0,1,1,0,0,1
14537927,1947,Basic,Single,24606.1,0,0,2013-06-21,88,0,0,13,6,0,0,2,2,0,4,7,0,0,0,0,0,0,0,Spain,67,373,19,8,0,60+,Low,0,0,0,1,0,0,0,1
11597527,1954,Basic,Married,58453.5,1,0,2012-11-24,35,0,0,60,10,9,1,1,3,0,5,8,0,0,0,0,0,0,0,Spain,60,582,80,9,1,46-60,Medium,0,0,0,1,1,0,0,1
7926306,1961,PhD,Together,1730.0,1,1,2012-12-21,52,0,4,36,85,11,0,4,1,1,2,7,0,0,0,0,0,0,0,Canada,53,555,136,8,2,46-60,Low,0,0,0,1,1,0,0,1
1653927,1960,2n Cycle,Together,1730.0,1,0,2013-01-01,31,0,0,0,0,0,0,3,3,0,2,8,0,0,0,0,0,0,0,USA,54,544,0,8,1,46-60,Low,0,0,0,1,1,0,0,1
6183980,1984,PhD,Single,6907.2,1,1,2013-02-13,89,24,0,0,0,0,4,2,3,0,4,8,0,0,0,0,0,0,0,Australia,30,501,28,9,2,30-45,Low,0,0,0,1,1,0,0,1
7544657,1987,Graduation,Married,1730.0,1,0,2014-06-29,81,0,0,31,0,0,6,1,1,0,3,8,0,0,0,0,0,0,0,Spain,27,0,37,5,1,Under 30,Low,0,1,0,1,1,0,0,1
9183421,1962,Basic,Together,71948.5,0,0,2013-05-02,27,61,0,63,3,43,0,3,4,2,5,7,0,0,0,1,0,0,0,Germany,52,423,170,14,0,46-60,High,0,0,0,1,0,0,0,1
14413415,1982,PhD,Together,32145.3,0,0,2013-06-07,87,40,0,272,0,3,112,3,3,3,0,6,0,0,1,0,0,0,0,Saudi Arabia,32,387,427,9,0,30-45,Medium,0,0,0,1,0,0,0,1
3072113,1957,Graduation,Together,1730.0,1,1,2013-08-12,94,0,0,33,0,5,2,1,1,0,0,7,0,0,0,0,0,0,0,Canada,57,321,40,2,2,46-60,Low,0,0,0,1,1,0,0,1
2502178,1979,Graduation,Together,97707.6,1,0,2013-04-28,87,0,6,53,75,0,3,0,2,2,4,8,0,0,0,0,0,0,0,Canada,35,427,137,8,1,30-45,Very High,1,0,0,1,1,0,0,1
12952980,1981,2n Cycle,Single,10673.9,1,0,2014-02-11,21,0,0,1,0,0,0,2,2,0,2,7,0,0,0,0,0,0,0,Spain,33,138,1,6,1,30-45,Low,0,0,0,1,1,0,0,1
12332760,1951,Master,Married,1730.0,1,0,2013-06-05,96,0,0,53,0,0,11,1,4,0,2,8,0,0,0,0,0,0,0,Spain,63,389,64,7,1,60+,Low,0,0,0,1,1,0,0,1
9329051,1994,Graduation,Single,1730.0,1,0,2014-06-16,73,17,0,20,0,0,4,2,1,0,3,7,0,0,0,0,0,0,0,Canada,20,13,41,6,1,Under 30,Low,0,1,0,1,1,0,0,1
1753790,1987,Master,Widow,14235.2,1,0,2013-08-29,94,0,0,0,0,0,20,2,1,0,0,8,0,0,0,0,0,0,0,Saudi Arabia,27,304,20,3,1,Under 30,Low,0,1,0,1,1,0,0,1
11522551,1976,PhD,Divorced,8239.0,1,0,2012-12-01,99,0,0,36,0,0,8,1,0,0,3,6,0,0,0,0,0,0,0,Spain,38,575,44,4,1,30-45,Low,0,0,0,1,1,0,0,1
8321751,1962,Master,Together,93553.5,0,0,2013-02-27,85,0,5,251,37,0,8,2,2,10,4,6,0,0,0,0,0,0,0,Spain,52,487,301,18,0,46-60,Very High,1,0,0,1,0,0,0,1
11407485,1969,Graduation,Married,6421.9,1,0,2013-01-16,94,0,0,38,0,3,0,2,5,1,3,6,0,0,0,0,0,0,0,Canada,45,529,41,11,1,30-45,Low,0,0,0,1,1,0,0,1
13159464,1983,Graduation,Divorced,1730.0,1,0,2013-01-28,99,0,0,19,0,0,0,3,2,0,3,8,0,0,0,0,0,0,0,India,31,517,19,8,1,30-45,Low,0,0,0,1,1,0,0,1
4537389,1988,Master,Married,22738.0,1,1,2013-08-27,99,0,0,0,0,2,8,1,2,0,0,8,0,0,0,0,0,0,0,Spain,26,306,10,3,2,Under 30,Low,0,1,0,1,1,0,0,1
9748299,1961,Graduation,Single,6591.0,0,0,2013-01-27,39,0,0,37,3,0,2,2,2,0,5,8,0,0,0,1,0,0,0,Spain,53,518,42,9,0,46-60,Low,0,0,0,1,0,0,0,1
12773644,1951,Basic,Married,1730.0,1,1,2012-09-15,88,0,0,39,11,0,0,1,2,0,0,8,0,0,0,0,0,0,0,Canada,63,652,50,3,2,60+,Low,0,0,0,1,1,0,0,1
11912757,1976,Master,Married,39473.5,1,1,2014-02-19,57,76,0,39,0,0,0,4,1,0,5,8,0,0,0,0,0,0,0,Spain,38,130,115,10,2,30-45,Medium,0,0,0,1,1,0,0,1
14929205,1980,Graduation,Married,112720.4,0,1,2012-09-03,77,0,143,215,48,0,28,3,4,1,2,8,1,0,0,0,0,0,0,Saudi Arabia,34,664,434,10,1,30-45,Very High,1,0,0,1,1,0,0,1
3005775,1966,PhD,Together,6554.4,1,0,2014-06-29,0,0,0,26,11,0,0,4,1,1,1,7,0,0,0,0,0,0,0,Canada,48,0,37,7,1,46-60,Low,0,0,0,1,1,0,0,1
5663642,1983,Graduation,Married,42152.8,1,0,2014-06-29,99,62,0,33,0,3,18,1,3,3,3,7,1,1,0,1,0,0,0,Canada,31,0,116,10,1,30-45,Medium,0,0,0,1,1,0,0,1
16238518,1952,2n Cycle,Single,1730.0,0,1,2012-12-04,96,0,1,36,10,0,0,1,10,0,2,6,0,0,0,0,0,0,0,Saudi Arabia,62,572,47,13,1,60+,Low,0,0,0,1,1,0,0,1
6422439,1962,PhD,Single,43750.3,1,2,2014-01-14,99,200,0,22,3,0,5,2,3,2,7,7,0,0,0,0,0,0,0,Canada,52,166,230,14,3,46-60,Medium,0,0,0,1,1,0,0,1
7181716,1950,PhD,Married,1730.0,1,1,2014-05-03,24,0,0,8,0,0,0,4,1,0,5,7,0,0,0,0,0,0,0,Canada,64,57,8,10,2,60+,Low,0,0,0,1,1,0,0,1
9090561,1976,Master,Single,72427.9,1,0,2012-07-30,28,25,0,16,0,4,9,1,2,0,3,8,0,0,0,0,0,0,0,Germany,38,699,54,6,1,30-45,High,0,0,0,1,1,0,0,1
9207931,1955,PhD,Divorced,47167.2,0,0,2014-06-02,90,0,0,30,1,11,10,1,11,1,5,6,0,0,0,0,0,0,0,Spain,59,27,52,18,0,46-60,Medium,0,0,0,1,0,0,0,1
2461006,1983,Graduation,Married,44356.4,1,0,2013-10-23,54,0,0,39,0,0,0,2,2,1,3,7,0,0,0,0,0,0,0,Spain,31,249,39,8,1,30-45,Medium,0,0,0,1,1,0,0,1
3775815,1985,PhD,Married,76989.4,1,1,2014-05-25,78,0,2,24,2,7,3,1,9,4,5,6,0,0,0,0,0,0,0,Canada,29,35,38,19,2,Under 30,High,1,1,0,1,1,0,0,1
3680908,1977,PhD,Married,44710.5,1,1,2014-03-14,88,47,57,15,7,0,2,3,2,0,1,8,0,0,0,0,0,0,0,Australia,37,107,128,6,2,30-45,Medium,0,0,0,1,1,0,0,1
1107826,1963,Graduation,Single,71731.2,0,0,2014-04-14,83,54,120,127,2,14,69,1,2,1,0,7,0,0,0,1,0,0,0,Spain,51,76,386,4,0,46-60,High,0,0,0,1,0,0,0,1
11196187,1960,Basic,Married,83280.8,1,1,2013-01-29,65,0,15,177,0,0,13,1,4,1,0,7,0,0,0,0,0,0,0,Spain,54,516,205,6,2,46-60,High,1,0,0,1,1,0,0,1
15245689,1967,Graduation,Together,15709.1,1,1,2013-10-27,34,0,11,306,0,4,1,1,2,1,5,7,0,0,0,1,0,0,0,Saudi Arabia,47,245,322,9,2,46-60,Low,0,0,0,1,1,0,0,1
6121977,1985,PhD,Single,9688.1,1,1,2014-06-29,53,38,0,52,0,0,0,1,5,0,1,7,0,0,0,0,0,0,0,Germany,29,0,90,7,2,Under 30,Low,0,1,0,1,1,0,0,1
10145840,1976,Master,Together,62078.1,1,0,2014-06-24,54,0,33,175,29,11,0,5,12,1,4,6,0,1,0,1,0,0,0,Canada,38,5,248,22,1,30-45,High,0,0,0,1,1,0,0,1
15350012,1973,Master,Divorced,100667.6,1,1,2014-02-21,84,110,2,127,80,10,66,2,2,5,10,6,0,0,0,0,0,0,0,USA,41,128,395,19,2,30-45,Very High,1,0,0,1,1,0,0,1
10286916,1985,PhD,Divorced,5815.6,1,0,2014-01-08,92,0,0,64,7,0,12,3,1,0,2,8,0,0,0,0,0,0,0,Spain,29,172,83,6,1,Under 30,Low,0,1,0,1,1,0,0,1
463001,1980,2n Cycle,Divorced,64879.5,0,0,2013-01-20,16,8,0,59,13,8,34,1,7,0,4,7,0,0,0,0,0,0,0,Canada,34,525,122,12,0,30-45,High,0,0,0,1,0,0,0,1
4042961,1973,2n Cycle,Married,1730.0,1,0,2013-08-19,99,0,0,35,6,1,6,2,2,0,5,7,0,0,0,0,0,0,0,Spain,41,314,48,9,1,30-45,Low,0,0,0,1,1,0,0,1
6581621,1975,Master,Divorced,1730.0,1,0,2014-06-29,76,0,2,22,0,0,3,3,1,0,3,7,0,0,0,0,0,0,0,Saudi Arabia,39,0,27,7,1,30-45,Low,0,0,0,1,1,0,0,1
16077470,1996,2n Cycle,Together,21347.5,1,0,2012-08-30,29,50,0,17,0,5,0,3,2,1,9,9,0,0,0,0,0,0,0,USA,18,668,72,15,1,Under 30,Low,0,1,0,1,1,0,0,1
5901634,1971,Graduation,Together,51248.7,0,1,2014-06-01,80,0,4,147,5,2,21,1,2,1,4,9,0,0,0,0,0,0,0,Australia,43,28,179,8,1,30-45,Medium,0,0,0,1,1,0,0,1
6612872,1982,Graduation,Married,4422.4,1,0,2013-09-16,99,0,0,56,6,0,0,1,0,4,4,6,0,0,0,0,0,0,0,Saudi Arabia,32,286,62,9,1,30-45,Low,0,0,0,1,1,0,0,1
13970319,1971,PhD,Together,57807.5,0,0,2013-03-18,14,0,0,211,14,73,3,2,5,1,2,8,1,0,0,0,0,0,0,Canada,43,468,301,10,0,30-45,Medium,0,0,0,1,0,0,0,1
97926,1984,PhD,Together,12598.9,1,0,2013-10-26,86,83,0,45,0,0,2,3,1,1,3,6,0,0,0,0,0,0,0,Canada,30,246,130,8,1,30-45,Low,0,0,0,1,1,0,0,1
5045181,1983,PhD,Married,1730.0,1,1,2014-06-29,84,0,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,0,0,Canada,31,0,0,6,2,30-45,Low,0,0,0,1,1,0,0,1
129406,1962,Graduation,Divorced,1730.0,0,1,2012-12-01,46,0,0,38,8,0,4,4,1,0,2,8,0,0,0,0,0,0,0,India,52,575,50,7,1,46-60,Low,0,0,0,1,1,0,0,1
10609460,1966,Graduation,Together,64791.2,1,0,2014-06-29,84,62,77,210,0,0,31,3,3,8,4,8,0,0,0,0,0,0,0,Saudi Arabia,48,0,380,18,1,46-60,High,0,0,0,1,1,0,0,1
14206303,1987,Graduation,Widow,75180.1,0,0,2012-11-06,98,54,27,101,8,2,7,1,2,2,8,7,0,0,0,0,1,0,0,Spain,27,600,199,13,0,Under 30,High,1,1,0,1,0,0,0,1
1269910,1990,2n Cycle,Absurd,11933.4,1,0,2012-11-15,14,0,4,15,4,5,50,2,6,1,9,8,0,0,0,0,0,0,0,Germany,24,591,78,18,1,Under 30,Low,0,1,0,1,1,0,0,1
15991340,1966,2n Cycle,Married,22762.3,0,0,2014-01-15,96,0,0,53,13,0,12,1,6,4,1,7,0,0,0,0,0,0,0,Canada,48,165,78,12,0,46-60,Low,0,0,0,1,0,0,0,1
5983304,1969,Graduation,Together,37966.6,1,0,2013-03-30,99,15,0,19,1,0,3,1,0,1,3,7,0,0,0,0,0,0,0,Saudi Arabia,45,456,38,5,1,30-45,Medium,0,0,0,1,1,0,0,1
3973336,1967,Basic,Single,40781.0,0,0,2014-02-13,2,0,8,35,137,0,13,1,9,2,4,6,1,1,0,0,0,0,0,Canada,47,136,193,16,0,46-60,Medium,0,0,0,1,0,0,0,1
9216412,1982,Master,Together,2836.4,1,0,2014-06-24,51,33,0,15,8,0,0,2,0,0,3,6,0,0,0,0,0,0,0,USA,32,5,56,5,1,30-45,Low,0,0,0,1,1,0,0,1
15904042,1968,PhD,Married,2418.9,1,0,2012-08-22,99,0,0,20,0,0,5,3,2,0,2,8,0,0,0,0,0,0,0,Spain,46,676,25,7,1,46-60,Low,0,0,0,1,1,0,0,1
10576813,1967,Master,Together,105840.7,1,1,2013-09-05,82,0,20,31,0,4,7,1,2,2,4,6,0,0,0,0,0,0,0,India,47,297,62,9,2,46-60,Very High,1,0,0,1,1,0,0,1
2015108,1975,PhD,Single,1730.0,1,1,2014-05-09,99,0,0,57,9,0,0,3,3,1,3,8,0,0,0,0,0,0,0,Canada,39,51,66,10,2,30-45,Low,0,0,0,1,1,0,0,1
4121729,1958,Graduation,Together,67707.1,0,0,2013-05-18,19,55,27,43,95,88,4,3,4,6,5,6,0,0,0,0,0,0,0,Canada,56,407,312,18,0,46-60,High,0,0,0,1,0,0,0,1
15455283,1976,Master,Married,19024.1,1,0,2012-12-05,82,0,0,55,5,0,0,13,1,2,3,8,0,0,0,0,0,0,0,Spain,38,571,60,19,1,30-45,Low,0,0,0,1,1,0,0,1
2069481,1981,PhD,Married,10480.9,1,1,2013-09-16,75,14,0,7,8,0,54,3,3,0,3,8,0,0,0,0,0,0,0,India,33,286,83,9,2,30-45,Low,0,0,0,1,1,0,0,1
14015592,1962,PhD,Married,13531.6,0,1,2014-02-01,77,9,0,38,11,0,7,1,4,6,4,7,0,0,0,0,0,0,0,India,52,148,65,15,1,46-60,Low,0,0,0,1,1,0,0,1
7645859,1967,2n Cycle,Married,6978.7,1,0,2014-03-31,99,0,0,0,0,0,10,1,0,0,3,8,0,0,0,0,0,0,0,Canada,47,90,10,4,1,46-60,Low,0,0,0,1,1,0,0,1
16034234,1952,2n Cycle,Married,36473.3,1,0,2013-05-03,47,0,3,32,10,1,2,5,6,0,2,7,1,1,0,0,0,0,0,India,62,422,48,13,1,60+,Medium,0,0,0,1,1,0,0,1
13646799,1974,PhD,Married,4913.5,1,0,2013-10-25,79,0,0,5,0,0,9,2,0,0,3,8,0,0,0,0,0,0,0,Spain,40,247,14,5,1,30-45,Low,0,0,0,1,1,0,0,1
7590431,1996,PhD,Divorced,29623.6,0,0,2014-06-29,90,0,0,42,0,0,0,2,7,3,5,6,0,0,0,0,0,0,0,Spain,18,0,42,17,0,Under 30,Low,0,1,0,1,0,0,0,1
2381642,1969,Graduation,Single,36231.6,1,0,2014-06-02,75,0,6,128,9,0,78,3,9,2,0,8,0,0,0,0,0,0,0,Germany,45,27,221,14,1,30-45,Medium,0,0,0,1,1,0,0,1
8618442,1981,Basic,Together,1730.0,1,0,2014-06-25,29,7,0,44,5,0,0,1,1,1,3,8,0,0,0,0,0,0,0,Canada,33,4,56,6,1,30-45,Low,0,0,0,1,1,0,0,1
5843329,1976,2n Cycle,Married,61144.8,1,0,2013-03-01,49,0,0,60,0,11,4,4,5,2,4,8,0,0,0,0,0,0,0,Canada,38,485,75,15,1,30-45,High,0,0,0,1,1,0,0,1
9768814,1983,PhD,Together,26088.6,1,0,2012-08-10,46,0,0,60,11,0,0,5,12,0,6,8,0,0,0,0,0,0,0,Saudi Arabia,31,688,71,23,1,30-45,Low,0,0,0,1,1,0,0,1
15603941,1963,Graduation,Married,21070.1,1,0,2012-12-27,41,6,0,330,10,2,44,1,2,1,3,8,0,0,0,0,0,0,0,Canada,51,549,392,7,1,46-60,Low,0,0,0,1,1,0,0,1
14337344,1965,PhD,Married,2828.4,1,0,2014-02-19,27,14,0,0,0,0,0,1,4,1,2,8,0,0,0,0,0,0,0,Spain,49,130,14,8,1,46-60,Low,0,0,0,1,1,0,0,1
14519125,1978,PhD,Single,22267.1,0,0,2014-04-12,20,0,0,31,5,13,9,3,2,0,6,8,0,0,0,0,0,0,0,India,36,78,58,11,0,30-45,Low,0,0,0,1,0,0,0,1
8664623,1982,Basic,Together,53794.8,0,0,2012-08-30,99,221,39,33,6,57,26,2,2,2,9,8,1,0,0,1,0,0,0,Germany,32,668,382,15,0,30-45,Medium,0,0,0,1,0,0,0,1
2828310,1962,Master,Single,68471.8,0,0,2013-06-25,99,31,138,63,12,8,35,4,8,2,5,7,0,1,0,0,0,0,0,Spain,52,369,287,19,0,46-60,High,0,0,0,1,0,0,0,1
6272021,1959,PhD,Together,29316.9,1,0,2013-09-05,89,0,0,32,10,5,0,2,3,1,1,8,0,0,0,0,0,0,0,Canada,55,297,47,7,1,46-60,Low,0,0,0,1,1,0,0,1
9934198,1954,Graduation,Married,83782.5,1,1,2012-07-30,62,247,0,19,5,0,0,2,3,3,3,6,0,0,0,0,0,0,0,Australia,60,699,271,11,2,46-60,High,1,0,0,1,1,0,0,1
10684563,1971,Master,Together,16491.7,1,1,2012-11-14,35,73,0,52,14,2,33,1,8,4,3,6,0,0,0,0,0,0,0,Canada,43,592,174,16,2,30-45,Low,0,0,0,1,1,0,0,1
6232447,1973,Graduation,Married,54269.0,0,0,2013-08-31,87,45,13,54,8,0,0,1,3,3,1,7,0,0,0,0,0,0,0,Spain,41,302,120,8,0,30-45,Medium,0,0,0,1,0,0,0,1
9551126,1974,Master,Single,36790.0,0,1,2014-05-16,87,41,0,60,8,70,113,13,1,11,2,6,0,0,0,0,0,0,0,India,40,44,292,27,1,30-45,Medium,0,0,0,1,1,0,0,1
10015844,1990,2n Cycle,Married,33590.7,1,0,2014-02-05,90,0,0,33,12,0,5,1,2,0,7,8,0,0,0,0,0,0,0,Canada,24,144,50,10,1,Under 30,Medium,0,1,0,1,1,0,0,1
5056123,1965,PhD,Divorced,5013.2,1,0,2014-03-25,32,0,0,10,0,0,59,3,3,0,3,8,0,0,0,0,0,0,0,Saudi Arabia,49,96,69,9,1,46-60,Low,0,0,0,1,1,0,0,1
3928384,1960,PhD,Alone,12588.7,1,0,2014-06-29,99,16,0,53,6,44,0,5,3,0,3,8,0,0,0,0,0,0,0,Spain,54,0,119,11,1,46-60,Low,0,0,0,1,1,0,0,1
